Date,AAPL,MSFT,GOOG,SPY
2017-08-30,163.35,73.637287769784,929.57,240.40602111816406
2017-08-31,164.0,74.393460431655,939.33,241.85231018066406
2017-09-01,164.05,73.56764028777,937.34,242.19435119628906
2017-09-05,162.08,73.239302158273,928.45,240.45489501953125
2017-09-06,161.91,73.03035971223,927.81,241.27574157714844
2017-09-07,161.26,73.965625899281,935.95,241.24644470214844
2017-09-08,158.63,73.607438848921,926.5,240.9630584716797
2017-09-11,161.5,74.383510791367,929.08,243.5331268310547
2017-09-12,160.82,74.303913669065,932.07,244.35398864746094
2017-09-13,159.65,74.831244604317,935.09,244.4712677001953
2017-09-14,158.28,74.393460431655,925.11,244.39308166503906
2017-09-15,159.88,74.930741007194,920.29,244.7220916748047
2017-09-18,158.67,74.781496402878,915.0,245.24258422851562
2017-09-19,158.73,75.060086330935,921.81,245.4881134033203
2017-09-20,156.07,74.562604316547,931.58,245.57647705078125
2017-09-21,153.39,73.83628057554,932.45,244.91848754882812
2017-09-22,151.89,74.035273381295,928.53,244.96762084960938
2017-09-25,150.55,72.891064748201,920.97,244.46673583984375
2017-09-26,153.14,72.891064748201,924.86,244.6140594482422
2017-09-27,154.23,73.47809352518,944.49,245.56666564941406
2017-09-28,153.28,73.497992805755,949.5,245.8612823486328
2017-09-29,154.12,74.114870503597,959.11,246.72549438476562
2017-10-02,153.81,74.23426618705,953.27,247.7959747314453
2017-10-03,154.48,73.886028776978,957.79,248.32627868652344
2017-10-04,153.4508,74.313863309353,951.68,248.62091064453125
2017-10-05,155.39,75.587417266187,969.96,250.09402465820312
2017-10-06,155.3,75.61726618705,978.89,249.80921936035156
2017-10-09,155.84,75.905805755396,977.0,249.39675903320312
2017-10-10,155.9,75.905805755396,972.6,250.05471801757812
2017-10-11,156.55,76.035151079137,989.25,250.4475555419922
2017-10-12,156.0,76.731625899281,987.83,250.07437133789062
2017-10-13,156.99,77.099762589928,989.68,250.37881469726562
2017-10-16,159.88,77.258956834532,992.0,250.71270751953125
2017-10-17,160.47,77.199258992806,992.18,250.88949584960938
2017-10-18,159.76,77.219158273381,992.81,251.135009765625
2017-10-19,155.98,77.517647482014,984.45,251.20376586914062
2017-10-20,156.16,78.413115107914,988.2,252.5000762939453
2017-10-23,156.17,78.433014388489,968.45,251.51800537109375
2017-10-24,157.1,78.462863309353,970.54,251.95993041992188
2017-10-25,156.405,78.234021582734,973.33,250.71270751953125
2017-10-26,157.41,78.363366906475,972.56,251.0367889404297
2017-10-27,163.05,83.387935251799,1019.27,253.0893096923828
2017-10-30,166.72,83.467532374101,1017.11,252.1465301513672
2017-10-31,169.04,82.761107913669,1016.64,252.5393524169922
2017-11-01,166.89,82.761107913669,1025.5,252.8732452392578
2017-11-02,168.11,83.626726618705,1025.58,252.97146606445312
2017-11-03,172.5,83.716273381295,1032.48,253.81607055664062
2017-11-06,174.25,84.044611510791,1025.9,254.2089080810547
2017-11-07,174.81,83.845618705036,1033.33,254.03211975097656
2017-11-09,175.88,83.666525179856,1031.26,253.54110717773438
2017-11-10,174.67,83.447633093525,1028.07,253.46249389648438
2017-11-13,173.97,83.507330935252,1025.75,253.6981964111328
2017-11-14,171.34,83.626726618705,1026.0,253.1089630126953
2017-11-15,169.08,82.98,1020.91,251.84210205078125
2017-11-16,171.1,83.2,1032.5,253.98301696777344
2017-11-17,170.15,82.4,1019.09,253.23663330078125
2017-11-20,169.98,82.53,1018.38,253.66876220703125
2017-11-21,173.14,83.72,1034.49,255.3284454345703
2017-11-22,174.96,83.11,1035.96,255.1026153564453
2017-11-24,174.97,83.26,1040.61,255.6918182373047
2017-11-27,174.09,83.87,1054.21,255.56417846679688
2017-11-28,173.07,84.88,1047.41,258.1568298339844
2017-11-29,169.48,83.34,1021.66,257.9996643066406
2017-11-30,171.85,84.17,1021.41,260.25848388671875
2017-12-01,171.05,84.26,1010.17,259.7182922363281
2017-12-04,169.8,81.08,998.68,259.404052734375
2017-12-05,169.64,81.59,1005.15,258.4710693359375
2017-12-06,169.01,82.78,1018.38,258.5201721191406
2017-12-07,169.452,82.49,1030.93,259.33526611328125
2017-12-08,169.37,84.16,1037.05,260.74945068359375
2017-12-11,172.67,85.23,1041.1,261.5351257324219
2017-12-12,171.7,85.58,1040.48,261.9967041015625
2017-12-13,172.27,85.35,1040.61,261.96722412109375
2017-12-14,172.22,84.69,1049.15,260.8967590332031
2017-12-15,173.87,86.85,1064.19,263.0693664550781
2017-12-18,176.42,86.38,1077.14,264.737548828125
2017-12-19,174.54,85.83,1070.68,263.7208557128906
2017-12-20,174.35,85.52,1064.95,263.5826721191406
2017-12-21,175.01,85.5,1063.63,264.12554931640625
2017-12-22,175.01,85.51,1060.12,264.05645751953125
2017-12-26,170.57,85.4,1056.74,263.7405700683594
2017-12-27,170.6,85.71,1049.37,263.868896484375
2017-12-28,171.08,85.72,1048.14,264.4118347167969
2017-12-29,169.23,85.54,1046.4,263.41485595703125
2018-01-02,172.26,85.95,1065.0,265.3001708984375
2018-01-03,172.23,86.35,1082.48,266.9782409667969
2018-01-04,173.03,87.11,1086.4,268.1035461425781
2018-01-05,175.0,88.19,1102.23,269.89019775390625
2018-01-08,174.35,88.28,1106.94,270.38372802734375
2018-01-09,174.33,88.22,1106.26,270.9957275390625
2018-01-10,174.29,87.82,1102.61,270.58111572265625
2018-01-11,175.28,88.08,1105.52,272.5552978515625
2018-01-12,177.09,89.58,1122.26,274.33209228515625
2018-01-16,176.19,88.35,1121.76,273.39434814453125
2018-01-17,179.1,90.14,1131.98,276.000244140625
2018-01-18,179.26,90.1,1129.79,275.5363464355469
2018-01-19,178.46,90.0,1137.51,276.7899475097656
2018-01-22,177.0,91.61,1155.81,279.0404968261719
2018-01-23,177.04,91.9,1169.97,279.63275146484375
2018-01-24,174.22,91.82,1164.24,279.524169921875
2018-01-25,171.11,92.33,1170.37,279.6426086425781
2018-01-26,171.51,94.06,1175.84,282.8802490234375
2018-01-29,167.96,93.92,1175.58,281.0047607421875
2018-01-30,166.97,92.74,1163.69,278.1225280761719
2018-01-31,167.43,95.01,1169.94,278.2607116699219
2018-02-01,167.78,94.26,1167.7,277.9447937011719
2018-02-02,160.37,91.78,1111.9,271.8939514160156
2018-02-05,157.49,89.05,1064.35,260.5226745605469
2018-02-06,163.03,91.33,1080.6,265.6555480957031
2018-02-07,159.54,89.61,1048.58,264.21441650390625
2018-02-08,155.32,84.89,1001.0,254.3040313720703
2018-02-09,155.97,88.1,1035.88,258.1240539550781
2018-02-12,162.71,89.13,1051.94,261.9144592285156
2018-02-13,164.34,89.83,1052.1,262.5659484863281
2018-02-14,167.37,90.81,1069.7,266.109619140625
2018-02-15,172.99,92.66,1089.52,269.5052185058594
2018-02-16,172.43,92.0,1094.8,269.5841369628906
2018-02-20,171.85,92.72,1102.46,267.8962707519531
2018-02-21,171.07,91.49,1111.34,266.56365966796875
2018-02-22,172.6,91.74,1106.63,266.9091491699219
2018-02-23,175.555,94.06,1126.79,271.16351318359375
2018-02-26,178.97,95.42,1143.75,274.3123474121094
2018-02-27,178.39,94.2,1118.29,270.8871154785156
2018-02-28,178.12,93.77,1104.73,268.14300537109375
2018-03-01,175.0,92.85,1069.52,264.2440490722656
2018-03-02,176.21,93.05,1078.92,265.606201171875
2018-03-05,176.82,93.64,1090.93,268.676025390625
2018-03-06,176.67,93.32,1095.06,269.3571472167969
2018-03-07,175.03,93.86,1109.64,269.2584533691406
2018-03-08,176.94,94.43,1126.0,270.5614013671875
2018-03-09,179.98,96.54,1160.04,275.269775390625
2018-03-12,181.72,96.77,1164.5,274.92431640625
2018-03-13,179.97,94.41,1138.17,273.1475830078125
2018-03-14,178.44,93.85,1149.49,271.7458801269531
2018-03-15,178.65,94.18,1149.58,271.4497375488281
2018-03-16,178.02,94.6,1135.73,271.744140625
2018-03-19,175.3,92.89,1099.82,268.06732177734375
2018-03-20,175.24,93.13,1097.71,268.52325439453125
2018-03-21,171.27,92.48,1090.88,268.00787353515625
2018-03-22,168.845,89.79,1049.08,261.3084411621094
2018-03-23,164.94,87.18,1021.57,255.73873901367188
2018-03-26,172.77,93.78,1053.21,262.7355041503906
2018-03-27,168.34,89.47,1005.1,258.26593017578125
